date_stamp,time_stamp,temperature
270515,20:58:00,28.2632638173
270515,20:59:00,28.2632638173
270515,21:00:00,28.2632638173
270515,21:01:00,28.2632638173
270515,21:02:00,28.2632638173
270515,21:03:00,28.2632638173
270515,21:06:00,28.2632638173
270515,21:07:00,28.2632638173
270515,21:08:00,28.2632638173
270515,21:09:00,28.2632638173
270515,21:10:00,28.2632638173
270515,21:11:00,28.2632638173
270515,21:12:00,28.2632638173
270515,21:13:00,28.2632638173
270515,21:14:00,28.2632638173
270515,21:15:00,28.2632638173
270515,21:16:00,28.2632638173
270515,21:17:00,28.2632638173
270515,21:18:00,28.2632638173
270515,21:19:00,28.2632638173
270515,21:20:00,28.2632638173
270515,21:21:00,28.2632638173
270515,21:22:00,28.2632638173
270515,21:23:00,30.8444649949
270515,21:24:00,28.2632638173
270515,21:25:00,28.2632638173
270515,21:26:00,28.2632638173
270515,21:27:00,28.2632638173
270515,21:28:00,28.2632638173
270515,21:29:00,28.2632638173
270515,21:30:00,28.2632638173
270515,21:31:00,28.2632638173
270515,21:32:00,30.8444649949
270515,21:33:00,28.2632638173
270515,21:34:00,28.2632638173
270515,21:35:00,28.2632638173
270515,21:36:00,30.8444649949
270515,21:37:00,28.2632638173
270515,21:38:00,30.8444649949
270515,21:39:00,30.8444649949
270515,21:40:00,30.8444649949
270515,21:41:00,30.8444649949
270515,21:42:00,28.2632638173
270515,21:43:00,30.8444649949
270515,21:44:00,30.8444649949
270515,21:45:00,30.8444649949
270515,21:46:00,28.2632638173
270515,21:47:00,30.8444649949
270515,21:48:00,30.8444649949
270515,21:49:00,30.8444649949
270515,21:50:00,28.2632638173
270515,21:51:00,28.2632638173
270515,21:52:00,30.8444649949
270515,21:53:00,30.8444649949
270515,21:54:00,30.8444649949
270515,21:55:00,30.8444649949
270515,21:56:00,30.8444649949
270515,21:57:00,28.2632638173
270515,21:58:00,30.8444649949
270515,21:59:00,30.8444649949
270515,22:00:00,30.8444649949
270515,22:01:00,30.8444649949
270515,22:02:00,30.8444649949
270515,22:03:00,30.8444649949
270515,22:04:00,30.8444649949
270515,22:05:00,30.8444649949
270515,22:06:00,30.8444649949
270515,22:07:00,30.8444649949
270515,22:08:00,30.8444649949
270515,22:09:00,30.8444649949
270515,22:10:00,30.8444649949
270515,22:11:00,30.8444649949
270515,22:12:00,30.8444649949
270515,22:13:00,30.8444649949
270515,22:14:00,30.8444649949
270515,22:15:00,30.8444649949
270515,22:16:00,30.8444649949
270515,22:17:00,30.8444649949
270515,22:18:00,30.8444649949
270515,22:19:00,30.8444649949
270515,22:20:00,30.8444649949
270515,22:21:00,30.8444649949
270515,22:22:00,30.8444649949
270515,22:22:59,30.8444649949
270515,22:24:00,30.8444649949
270515,22:25:00,30.8444649949
270515,22:26:00,30.8444649949
270515,22:27:00,30.8444649949
270515,22:28:00,30.8444649949
270515,22:29:00,30.8444649949
270515,22:29:12,30.8444649949
270515,22:30:00,30.8444649949
270515,22:30:12,30.8444649949
270515,22:31:00,30.8444649949
270515,22:31:12,30.8444649949
270515,22:32:00,30.8444649949
270515,22:32:12,30.8444649949
270515,22:33:00,30.8444649949
270515,22:33:12,30.8444649949
270515,22:34:00,30.8444649949
270515,22:34:12,30.8444649949
270515,22:35:00,30.8444649949
270515,22:35:12,30.8444649949
270515,22:36:00,30.8444649949
270515,22:36:12,28.2632638173
270515,22:37:00,28.2632638173
270515,22:37:12,30.8444649949
270515,22:38:00,30.8444649949
270515,22:38:12,28.2632638173
270515,22:39:00,30.8444649949
270515,22:39:12,30.8444649949
270515,22:40:00,28.2632638173
270515,22:40:12,28.2632638173
270515,22:41:00,28.2632638173
270515,22:41:12,28.2632638173
270515,22:42:00,28.2632638173
270515,22:42:12,28.2632638173
270515,22:43:00,28.2632638173
270515,22:43:12,28.2632638173
270515,22:44:00,28.2632638173
270515,22:44:12,28.2632638173
270515,22:45:00,28.2632638173
270515,22:45:12,28.2632638173
270515,22:46:00,28.2632638173
270515,22:46:12,28.2632638173
270515,22:47:00,28.2632638173
270515,22:47:12,28.2632638173
270515,22:48:00,28.2632638173
270515,22:48:12,28.2632638173
270515,22:49:00,28.2632638173
270515,22:49:12,28.2632638173
270515,22:50:00,28.2632638173
270515,22:50:12,28.2632638173
270515,22:51:00,28.2632638173
270515,22:51:12,28.2632638173
270515,22:52:00,28.2632638173
270515,22:52:12,28.2632638173
270515,22:53:00,28.2632638173
270515,22:53:12,28.2632638173
270515,22:54:00,28.2632638173
270515,22:54:12,28.2632638173
270515,22:55:00,28.2632638173
270515,22:55:12,28.2632638173
270515,22:56:00,28.2632638173
270515,22:56:12,28.2632638173
270515,22:57:00,28.2632638173
270515,22:57:12,28.2632638173
270515,22:58:00,28.2632638173
270515,22:58:12,28.2632638173
270515,22:59:00,28.2632638173
270515,22:59:12,28.2632638173
270515,23:00:00,28.2632638173
270515,23:00:12,28.2632638173
270515,23:01:00,28.2632638173
270515,23:01:12,28.2632638173
270515,23:02:00,28.2632638173
270515,23:02:12,28.2632638173
270515,23:03:00,28.2632638173
270515,23:03:12,28.2632638173
270515,23:04:00,28.2632638173
270515,23:04:12,28.2632638173
270515,23:05:00,28.2632638173
270515,23:05:12,28.2632638173
270515,23:06:00,28.2632638173
270515,23:06:12,28.2632638173
270515,23:07:00,28.2632638173
270515,23:07:12,28.2632638173
270515,23:08:00,28.2632638173
270515,23:08:12,28.2632638173
270515,23:09:00,28.2632638173
270515,23:09:12,28.2632638173
270515,23:10:00,28.2632638173
270515,23:10:12,28.2632638173
270515,23:11:00,28.2632638173
270515,23:11:12,28.2632638173
270515,23:12:00,28.2632638173
270515,23:12:12,28.2632638173
270515,23:13:00,28.2632638173
270515,23:13:12,28.2632638173
270515,23:14:00,28.2632638173
270515,23:14:12,28.2632638173
270515,23:15:00,28.2632638173
270515,23:15:12,28.2632638173
270515,23:16:00,28.2632638173
270515,23:16:12,28.2632638173
270515,23:17:00,28.2632638173
270515,23:17:12,28.2632638173
270515,23:18:00,28.2632638173
270515,23:18:12,28.2632638173
270515,23:19:00,28.2632638173
270515,23:19:12,28.2632638173
270515,23:20:00,28.2632638173
270515,23:20:12,28.2632638173
270515,23:21:00,28.2632638173
270515,23:21:12,28.2632638173
270515,23:22:00,28.2632638173
270515,23:22:12,28.2632638173
270515,23:23:00,28.2632638173
270515,23:23:12,28.2632638173
270515,23:24:00,28.2632638173
270515,23:24:12,28.2632638173
270515,23:25:00,28.2632638173
270515,23:25:12,28.2632638173
270515,23:26:00,28.2632638173
270515,23:26:12,28.2632638173
270515,23:27:00,28.2632638173
270515,23:27:12,28.2632638173
270515,23:28:00,28.2632638173
270515,23:28:12,28.2632638173
270515,23:29:00,28.2632638173
270515,23:29:12,28.2632638173
270515,23:30:00,28.2632638173
270515,23:30:12,28.2632638173
270515,23:31:00,28.2632638173
270515,23:31:12,28.2632638173
270515,23:32:00,28.2632638173
270515,23:32:12,28.2632638173
270515,23:33:00,28.2632638173
270515,23:33:12,28.2632638173
270515,23:34:00,28.2632638173
270515,23:34:12,28.2632638173
270515,23:35:00,28.2632638173
270515,23:35:12,28.2632638173
270515,23:36:00,28.2632638173
270515,23:36:12,28.2632638173
270515,23:37:00,28.2632638173
270515,23:37:12,28.2632638173
270515,23:38:00,28.2632638173
270515,23:38:12,28.2632638173
270515,23:39:00,28.2632638173
270515,23:39:12,28.2632638173
270515,23:40:00,28.2632638173
270515,23:40:12,28.2632638173
270515,23:41:00,28.2632638173
270515,23:41:12,28.2632638173
270515,23:42:00,28.2632638173
270515,23:42:12,28.2632638173
270515,23:43:00,28.2632638173
270515,23:43:12,28.2632638173
270515,23:44:00,28.2632638173
270515,23:44:12,28.2632638173
270515,23:45:00,28.2632638173
270515,23:45:12,28.2632638173
270515,23:46:00,28.2632638173
270515,23:46:12,28.2632638173
270515,23:47:00,28.2632638173
270515,23:47:12,28.2632638173
270515,23:48:00,28.2632638173
270515,23:48:12,28.2632638173
270515,23:49:00,28.2632638173
270515,23:49:12,28.2632638173
270515,23:50:00,28.2632638173
270515,23:50:12,28.2632638173
270515,23:51:00,28.2632638173
270515,23:51:12,28.2632638173
270515,23:52:00,28.2632638173
270515,23:52:12,28.2632638173
270515,23:53:00,28.2632638173
270515,23:53:12,28.2632638173
270515,23:54:00,28.2632638173
270515,23:54:12,28.2632638173
270515,23:55:00,28.2632638173
270515,23:55:12,28.2632638173
270515,23:56:00,28.2632638173
270515,23:56:12,28.2632638173
270515,23:57:00,28.2632638173
270515,23:57:12,28.2632638173
270515,23:58:00,28.2632638173
270515,23:58:12,28.2632638173
